rachel robinson	20	0.14	M	AZ
bob king	18	0.62	F	AZ
zach van buren	22	2.97	F	AZ
bob steinbeck	22	1.07	F	AZ
tom falkner	24	2.9	M	AZ
wendy king	20	2.86	M	CA
gabriella steinbeck	23	1.15	F	AZ
gabriella king	20	0.49	M	WA
katie van buren	23	2.18	F	CA
luke xylophone	19	1.04	M	WA
wendy falkner	20	2.12	F	CA
zach johnson	19	2.6	M	AZ
bob miller	19	3.7	F	WA
irene king	21	1.31	F	CA
xavier xylophone	18	2.58	M	CA
zach johnson	22	0.22	F	FL
holly garcia	18	3.02	M	CA
quinn carson	18	3.97	F	CA
david ellison	20	2.47	F	WA
oscar underhill	19	0.13	F	AZ
nick robinson	20	1.74	F	FL
david nixon	22	2.87	M	AZ
rachel hernandez	20	3.07	M	AZ
holly nixon	19	0.02	M	AZ
nick allen	23	0.13	F	WA
luke young	20	3.46	F	AZ
bob falkner	22	1.68	M	CA
quinn davidson	20	0.35	M	AZ
rachel robinson	22	0.56	M	WA
nick white	23	2.25	M	WA
nick hernandez	21	1.75	M	AZ
calvin falkner	18	2.37	M	WA
sarah quirinius	18	1.33	M	WA
alice steinbeck	18	3.52	F	AZ
rachel garcia	20	2.56	F	FL
david van buren	20	0.6	M	FL
gabriella underhill	18	1.51	M	AZ
gabriella quirinius	24	1.85	M	FL
mike thompson	24	1.51	M	CA
zach van buren	24	2.98	F	AZ
sarah ovid	20	2.07	F	WA
katie steinbeck	23	0.49	M	AZ
yuri underhill	20	2.83	F	CA
fred robinson	19	1.06	M	FL
holly xylophone	19	2.05	M	AZ
ulysses brown	18	0.12	F	AZ
sarah miller	20	0.02	F	AZ
ulysses davidson	19	1.36	M	CA
wendy ellison	20	1.18	F	CA
holly miller	21	1.89	M	WA
zach nixon	23	3.76	M	AZ
priscilla davidson	20	2.22	F	WA
katie robinson	20	1.4	M	FL
ethan garcia	18	1.5	M	AZ
xavier miller	21	0.51	F	WA
tom johnson	18	1.52	F	FL
wendy johnson	18	1	M	AZ
oscar miller	19	0	M	AZ
nick miller	23	3.7	F	AZ
sarah zipper	20	1.33	F	WA
victor ellison	22	3.63	F	WA
oscar ovid	20	2.15	F	FL
jessica van buren	20	0.53	M	AZ
quinn polk	21	0.89	F	FL
katie johnson	21	1.91	M	FL
tom garcia	19	2.09	F	FL
tom zipper	19	2.5	M	WA
ulysses polk	21	2.16	F	AZ
david laertes	21	0.09	M	CA
mike zipper	20	1.12	M	AZ
calvin white	18	0.54	F	AZ
luke hernandez	21	1.23	F	CA
zach davidson	21	1.19	F	WA
calvin ellison	19	3.23	F	AZ
bob van buren	18	2.85	M	AZ
jessica zipper	24	3.75	F	AZ
calvin polk	19	1.29	F	CA
priscilla carson	20	3.34	F	CA
alice steinbeck	24	2.45	M	FL
calvin miller	23	3.82	M	WA
wendy davidson	22	2.35	F	AZ
gabriella nixon	22	3.8	M	AZ
irene ichabod	18	2.45	M	FL
gabriella johnson	23	2.41	M	AZ
zach quirinius	22	0.15	M	AZ
david thompson	22	0.13	F	AZ
ulysses underhill	22	0.02	F	FL
priscilla garcia	21	2.73	M	AZ
calvin polk	24	0.82	F	AZ
tom king	24	1.58	F	FL
ethan steinbeck	24	3.14	F	FL
calvin garcia	23	0.79	M	FL
bob white	18	0.57	F	CA
david robinson	18	1.41	M	WA
calvin garcia	20	3.12	F	CA
katie ovid	19	2.24	F	AZ
katie davidson	21	3.98	F	WA
quinn robinson	20	0.56	M	CA
nick ichabod	21	2.85	F	FL
katie polk	18	2.13	M	FL
rachel king	20	1.52	F	CA
calvin van buren	21	1.56	F	CA
holly zipper	20	1.94	M	AZ
yuri miller	18	0.38	F	CA
oscar young	24	3.69	M	FL
yuri zipper	20	2.33	F	WA
gabriella zipper	18	0.52	M	AZ
fred xylophone	21	3.66	F	AZ
gabriella thompson	24	2.42	F	AZ
luke ellison	18	0.84	F	CA
priscilla robinson	21	1.05	M	CA
quinn underhill	18	0.64	F	WA
jessica johnson	22	3.1	F	AZ
oscar ovid	18	2.11	M	WA
holly miller	19	3.81	M	AZ
alice polk	20	3.07	F	WA
ethan nixon	21	3.94	M	WA
mike thompson	23	0.57	M	FL
tom quirinius	23	1.37	M	WA
yuri young	18	1.81	M	AZ
fred thompson	24	3.93	F	AZ
calvin miller	22	3.44	F	AZ
sarah carson	21	1.83	F	WA
mike quirinius	18	0.22	F	AZ
katie thompson	23	2.2	F	FL
gabriella xylophone	18	1.84	F	WA
zach hernandez	21	0.03	F	AZ
yuri king	22	3.99	F	FL
holly carson	20	0.07	M	FL
fred garcia	20	1.54	F	FL
david allen	24	0.62	F	AZ
priscilla zipper	24	3.91	F	WA
bob young	18	2.37	F	WA
sarah white	24	1.95	F	AZ
rachel robinson	23	2.09	F	WA
victor laertes	18	0.63	M	AZ
fred underhill	24	3.65	F	WA
irene davidson	22	1.26	F	WA
david falkner	23	3.65	F	FL
irene king	19	1.83	M	WA
oscar ovid	18	1.61	M	FL
ulysses ovid	22	2.4	M	CA
ethan ovid	19	2.19	M	AZ
ethan hernandez	20	2.9	F	CA
jessica allen	20	1.45	F	WA
ulysses zipper	20	3.66	M	CA
irene xylophone	18	3.09	M	AZ
priscilla ichabod	21	3.65	F	CA
bob laertes	22	3.47	M	WA
calvin quirinius	23	2.62	F	AZ
mike robinson	19	2.08	M	FL
tom nixon	18	2.01	F	FL
victor laertes	21	3.68	M	WA
gabriella davidson	18	3.31	F	WA
bob ovid	21	0.09	F	CA
holly xylophone	21	3.24	M	CA
david young	18	1.62	M	AZ
alice steinbeck	22	1.24	F	FL
zach king	22	2.05	F	WA
priscilla allen	19	3.78	M	AZ
tom ovid	21	3.23	M	AZ
ulysses ovid	24	2.14	M	AZ
ulysses miller	22	3.84	F	WA
gabriella allen	21	2.02	F	WA
wendy quirinius	21	3.01	F	CA
rachel xylophone	18	3.11	F	FL
ulysses ovid	22	0.18	F	WA
fred ellison	22	1.32	M	FL
oscar davidson	24	3.21	F	CA
yuri underhill	22	2.02	M	AZ
jessica xylophone	23	3.61	M	WA
yuri robinson	22	3.47	M	WA
jessica robinson	19	0.4	F	FL
tom van buren	23	1.86	M	WA
rachel white	24	1.6	M	AZ
calvin quirinius	18	3.89	F	WA
katie ovid	20	3	F	WA
tom white	23	1.87	F	AZ
ulysses white	22	3.63	F	AZ
alice falkner	18	0.8	M	AZ
holly zipper	20	0.31	M	AZ
ethan king	20	0.13	M	FL
irene falkner	18	3.55	F	FL
tom brown	24	3.79	M	FL
oscar davidson	23	0.54	F	WA
mike king	22	1.51	F	AZ
victor ichabod	21	2.87	M	WA
rachel brown	21	3.7	M	WA
ethan carson	22	0.31	F	AZ
priscilla johnson	18	1.51	F	AZ
yuri xylophone	18	2.36	F	FL
luke white	18	3.53	M	WA
david falkner	20	1.17	F	CA
katie nixon	19	2.11	F	WA
gabriella davidson	22	1.7	F	AZ
holly davidson	20	2.27	F	AZ
nick polk	20	1.72	M	AZ
holly steinbeck	20	0.01	F	AZ
quinn miller	19	0.33	M	CA
xavier robinson	19	1.07	F	WA
irene miller	18	2.72	M	AZ
jessica young	22	1.29	F	FL
xavier hernandez	19	1.49	M	CA
alice white	22	2.1	F	FL
wendy johnson	21	3.77	F	CA
tom ovid	20	1.23	F	FL
victor polk	20	2.46	M	WA
sarah underhill	18	3.17	F	AZ
tom brown	24	3.11	F	AZ
oscar zipper	23	0.84	F	WA
ethan falkner	18	3.03	M	WA
fred thompson	20	0.5	M	WA
quinn laertes	24	1.01	F	FL
ethan garcia	18	1.2	M	CA
quinn laertes	24	1.15	M	WA
jessica hernandez	21	0.95	F	CA
mike king	21	0.25	F	AZ
nick miller	24	1.09	F	AZ
sarah young	22	1.9	M	FL
fred white	20	1.79	F	FL
priscilla robinson	23	2.26	M	AZ
david quirinius	21	0.81	M	FL
ethan ichabod	23	2.69	M	CA
holly laertes	19	1.54	M	AZ
sarah miller	21	2.39	F	CA
wendy white	20	3.95	F	WA
gabriella polk	19	2.7	F	AZ
tom miller	24	1.83	M	CA
oscar white	21	0.84	M	WA
jessica steinbeck	22	1.86	F	AZ
ulysses van buren	19	1.72	M	FL
luke nixon	18	1.9	F	WA
zach polk	19	2.81	M	FL
fred hernandez	21	2.54	M	WA
nick robinson	24	2.17	F	FL
wendy van buren	23	3.65	M	WA
oscar white	19	2.26	F	FL
ulysses johnson	22	2.83	M	AZ
irene quirinius	22	1.55	F	WA
ulysses white	18	2.78	M	WA
victor ichabod	22	0.95	M	FL
katie king	20	3.51	F	AZ
tom steinbeck	24	3.2	F	FL
ethan falkner	24	2.18	M	FL
calvin davidson	20	3.22	F	WA
quinn nixon	21	0.24	M	AZ
fred thompson	23	2.39	M	FL
quinn polk	24	0.77	F	AZ
luke garcia	21	3.9	M	WA
mike steinbeck	18	3.96	M	AZ
alice underhill	22	1.78	F	AZ
zach thompson	19	0.21	F	CA
yuri falkner	24	0.13	F	WA
quinn polk	22	1.65	M	WA
ulysses van buren	20	3.39	F	FL
mike ichabod	20	0.58	M	WA
holly thompson	19	2.3	M	AZ
quinn falkner	19	1.04	M	AZ
victor brown	22	0.75	M	AZ
priscilla underhill	18	1.42	M	FL
ethan ovid	20	0.89	M	AZ
katie van buren	18	0.29	M	WA
ethan underhill	23	0.71	M	AZ
ulysses steinbeck	20	1.37	F	AZ
xavier van buren	22	2.58	M	AZ
ulysses xylophone	19	0.13	F	CA
gabriella robinson	18	0.5	M	FL
holly brown	24	2.57	M	WA
quinn ovid	21	2.14	M	FL
david laertes	18	1.4	M	AZ
mike carson	18	3.36	M	AZ
sarah white	23	3.29	M	AZ
victor king	24	1.69	F	WA
priscilla king	19	3.74	F	WA
victor hernandez	23	0.58	F	WA
victor hernandez	24	2.83	M	AZ
nick quirinius	23	1.84	F	WA
ethan laertes	18	2.11	F	AZ
tom allen	18	1.01	F	AZ
calvin quirinius	21	0.12	F	FL
oscar king	18	2.11	F	AZ
tom ellison	22	3	F	WA
ulysses brown	21	2.13	M	WA
nick ovid	23	0.24	F	CA
quinn ovid	22	1.33	F	AZ
ulysses hernandez	23	3.03	M	FL
alice davidson	24	1.6	F	AZ
victor xylophone	18	0.07	M	WA
luke thompson	19	1.33	F	WA
nick robinson	21	1.77	M	AZ
wendy ovid	19	1.29	F	WA
priscilla davidson	24	1.37	F	FL
nick ichabod	20	2.68	M	AZ
jessica garcia	19	1.46	M	WA
bob quirinius	23	0.96	F	CA
oscar nixon	19	0.68	F	AZ
zach garcia	20	1.68	M	CA
gabriella ellison	24	3.47	M	AZ
tom ovid	20	3.39	F	AZ
katie falkner	21	2.03	F	WA
jessica johnson	18	3.5	F	WA
gabriella laertes	24	0.25	M	AZ
luke laertes	21	2.21	F	FL
fred johnson	19	3.98	M	AZ
xavier thompson	18	2.57	M	FL
katie brown	18	2.48	M	FL
bob ichabod	24	0.16	F	FL
wendy young	18	1.16	F	WA
bob brown	21	3.12	F	AZ
irene van buren	21	2.28	F	WA
fred thompson	18	3.13	M	FL
rachel davidson	22	1.58	M	FL
nick nixon	21	1.1	F	CA
victor steinbeck	22	2.17	M	FL
nick laertes	20	3.7	M	FL
nick johnson	22	1.92	F	AZ
mike ichabod	24	2.15	M	AZ
david robinson	21	0.58	M	WA
wendy garcia	18	1.37	F	AZ
priscilla young	22	0.15	M	AZ
zach robinson	22	3.09	F	AZ
yuri polk	18	1.67	M	WA
irene davidson	20	3.44	F	CA
irene white	20	1.79	F	FL
ethan laertes	22	1.43	M	AZ
priscilla ellison	20	2.16	F	WA
xavier davidson	19	3.57	F	CA
nick davidson	23	0.83	F	WA
wendy garcia	19	2.47	M	AZ
holly miller	21	1.15	F	WA
oscar polk	24	3.97	M	WA
oscar davidson	20	1.95	F	AZ
quinn brown	24	2.4	M	FL
tom ichabod	18	3.35	M	AZ
tom underhill	19	0.38	M	AZ
mike miller	19	2.91	F	FL
priscilla king	23	3.08	M	AZ
wendy ichabod	23	3.85	F	WA
calvin young	18	1.7	M	FL
priscilla davidson	22	1.71	F	CA
jessica miller	18	2.82	F	WA
nick young	23	2.9	F	AZ
ethan quirinius	22	1.36	M	FL
rachel thompson	18	1.58	F	AZ
calvin polk	21	0.87	M	FL
luke laertes	23	0.68	M	AZ
katie zipper	22	2.49	M	CA
xavier ellison	20	0.11	F	WA
wendy xylophone	18	1.93	M	AZ
oscar ichabod	21	2.67	M	FL
ethan king	24	3.76	M	CA
gabriella thompson	23	1.87	F	AZ
katie ovid	23	0.45	M	FL
katie ovid	19	3.5	M	AZ
ulysses ichabod	18	2.11	M	CA
yuri brown	22	2.65	F	WA
oscar davidson	24	0.94	F	FL
ulysses quirinius	24	1.96	F	WA
jessica ovid	22	1.2	M	WA
victor ovid	19	2.71	M	FL
oscar laertes	20	0.08	F	AZ
gabriella zipper	20	1.01	M	FL
victor carson	24	3.66	F	AZ
fred ovid	20	3.2	F	AZ
bob johnson	21	0.96	M	AZ
holly young	23	3.48	F	AZ
priscilla ichabod	19	2.26	M	WA
xavier laertes	18	1.11	M	WA
katie laertes	23	3.02	M	FL
xavier miller	19	3.3	F	FL
victor ichabod	22	1.8	F	AZ
alice thompson	20	2.96	F	WA
david zipper	23	0.29	F	AZ
wendy hernandez	21	0.98	M	FL
irene nixon	23	0.94	M	CA
mike thompson	20	2.5	F	FL
nick brown	23	1.26	F	AZ
ethan steinbeck	22	1.08	F	CA
rachel thompson	21	3.89	M	FL
rachel van buren	21	0.69	F	FL
mike young	24	1.13	M	AZ
rachel falkner	21	2.52	M	AZ
katie laertes	22	0.99	F	AZ
nick ovid	24	3.25	F	WA
ethan polk	20	1.7	M	FL
wendy xylophone	24	1.43	M	WA
ulysses garcia	23	2.12	F	AZ
gabriella robinson	19	3.98	M	CA
gabriella allen	19	3.66	M	WA
victor hernandez	18	3.31	M	WA
zach hernandez	19	0.18	M	WA
victor johnson	21	3.24	M	AZ
priscilla ellison	23	0.63	M	WA
victor johnson	21	2.32	F	AZ
katie allen	18	2.35	M	FL
xavier thompson	19	3.67	F	CA
ulysses johnson	21	1.51	M	CA
katie carson	23	2.34	M	AZ
irene laertes	21	0.43	F	AZ
xavier polk	22	2.64	F	FL
zach falkner	20	0.69	M	AZ
calvin falkner	19	3.74	F	CA
victor xylophone	21	0.02	M	AZ
sarah davidson	19	1.46	F	CA
nick davidson	21	0.61	F	AZ
gabriella johnson	20	0.48	F	FL
wendy zipper	18	1.83	F	FL
victor young	20	0.83	M	CA
victor garcia	24	0.16	F	FL
quinn van buren	20	1.39	F	FL
fred thompson	23	0.82	M	FL
ulysses quirinius	23	0.64	F	AZ
jessica quirinius	21	3.48	F	FL
gabriella miller	24	2.34	F	AZ
rachel ellison	23	2.55	F	CA
fred polk	20	3.44	M	FL
holly ichabod	22	0.67	F	WA
gabriella steinbeck	23	1.11	F	WA
holly zipper	22	0.33	F	FL
katie brown	19	1.91	F	WA
priscilla falkner	19	0.86	M	WA
sarah carson	18	3.72	M	AZ
katie thompson	22	2.66	F	WA
victor laertes	23	3.49	M	CA
quinn van buren	21	3.28	F	CA
david steinbeck	23	3.91	M	CA
jessica young	24	0.5	F	FL
bob nixon	20	2.45	M	AZ
priscilla van buren	24	0.72	M	CA
nick zipper	22	2.71	F	WA
wendy ellison	23	1.82	M	AZ
david zipper	19	2.77	M	AZ
quinn polk	20	2.98	F	FL
nick davidson	20	3.63	M	WA
sarah thompson	24	1.07	F	WA
nick carson	22	3.99	F	FL
mike ellison	18	0.75	M	AZ
alice johnson	19	0.45	F	AZ
wendy ichabod	23	0.88	M	CA
gabriella hernandez	24	3.28	M	WA
jessica ovid	20	3.55	F	WA
david white	18	3.25	M	WA
tom ovid	21	3.82	M	CA
fred garcia	18	0.15	F	AZ
quinn underhill	19	2.11	F	AZ
oscar hernandez	23	1.48	F	CA
luke polk	19	1.33	M	CA
ethan underhill	23	2.84	M	CA
oscar allen	23	2.83	M	AZ
priscilla laertes	20	3.86	M	WA
zach white	20	3.78	F	AZ
bob white	18	0.86	M	WA
ulysses quirinius	18	2.7	F	AZ
luke garcia	20	3.8	F	FL
yuri allen	20	0.71	M	CA
holly van buren	19	0.83	M	WA
ulysses young	23	2.37	F	WA
mike ichabod	23	0.24	F	FL
oscar polk	21	1.26	F	CA
zach xylophone	18	3.9	F	CA
jessica johnson	21	3.71	F	WA
victor ichabod	18	0.51	F	AZ
bob garcia	20	1.82	F	AZ
ethan falkner	22	0.07	F	FL
wendy falkner	24	3.49	F	WA
victor underhill	23	1.11	F	FL
rachel robinson	20	0.84	F	FL
tom polk	20	3.61	M	CA
fred ichabod	24	3.64	M	AZ
calvin davidson	23	3.12	F	FL
quinn carson	23	1.93	F	AZ
katie underhill	21	2.88	M	AZ
calvin underhill	19	3.67	M	AZ
ulysses king	21	3.99	F	WA
luke johnson	23	3.18	F	CA
priscilla miller	20	2.79	M	WA
quinn laertes	22	1.67	M	FL
yuri miller	22	0.5	M	AZ
victor carson	23	3.76	F	CA
david king	20	3.23	M	CA
calvin underhill	21	3.45	F	CA
wendy van buren	20	2.7	F	AZ
ulysses quirinius	18	3.78	F	CA
calvin van buren	18	1.62	M	WA
priscilla johnson	22	0.43	F	FL
zach xylophone	20	3.46	M	AZ
xavier young	19	2.46	F	CA
luke johnson	18	1.01	F	WA
zach polk	20	1.58	M	FL
mike garcia	21	1.57	F	WA
tom zipper	23	0.6	F	AZ
sarah white	21	1.8	M	AZ
priscilla underhill	18	2.18	M	WA
ethan xylophone	21	0.99	F	AZ
bob polk	22	2.41	F	AZ
irene hernandez	24	0.54	M	AZ
luke white	19	0.67	F	FL
bob hernandez	23	2.18	F	WA
sarah underhill	23	0.6	M	AZ
wendy nixon	19	3.89	M	WA
quinn brown	18	0.34	F	CA
tom underhill	20	2.1	F	AZ
fred falkner	21	1.93	F	WA
rachel ellison	20	3.15	F	AZ
bob king	18	1.15	F	WA
holly ichabod	23	0.82	F	WA
david hernandez	22	3.08	M	FL
irene young	20	3.61	F	FL
nick thompson	19	0.43	M	CA
yuri laertes	24	1.35	M	WA
yuri white	24	3.9	F	WA
quinn allen	23	3.87	F	AZ
quinn carson	23	1.71	F	AZ
victor polk	18	2.58	F	AZ
gabriella young	23	2.07	M	WA
oscar king	19	1.5	M	AZ
oscar van buren	20	0.45	F	WA
david xylophone	22	2.01	F	CA
xavier king	24	2.23	M	WA
jessica steinbeck	20	2.32	M	WA
nick steinbeck	22	0.02	M	WA
sarah johnson	18	2.07	M	AZ
gabriella steinbeck	20	1.46	F	AZ
alice ellison	19	3.51	M	CA
rachel king	20	0.53	F	WA
xavier king	24	2.82	F	WA
ulysses nixon	19	2.28	F	FL
xavier ichabod	21	1.76	M	AZ
ethan steinbeck	21	3.95	M	CA
oscar carson	18	0.74	F	FL
fred ovid	21	1.09	M	FL
mike miller	21	2.92	M	CA
oscar king	22	0.13	M	AZ
mike polk	21	2.42	F	AZ
victor ichabod	19	1.09	M	FL
gabriella white	23	2.19	F	AZ
wendy van buren	23	3.12	M	AZ
wendy polk	21	2.91	M	CA
wendy steinbeck	24	3.73	F	CA
mike allen	20	1.26	F	WA
priscilla steinbeck	23	0.46	F	WA
alice young	20	3.46	F	FL
jessica ellison	20	1.6	F	WA
zach garcia	24	1.66	M	FL
alice xylophone	24	2.8	F	FL
david falkner	20	0.44	F	CA
xavier king	24	0.94	F	WA
quinn van buren	21	2.45	M	AZ
priscilla falkner	18	2.45	F	FL
luke ovid	20	2.27	F	WA
mike polk	23	2.64	F	AZ
victor white	24	3.72	F	AZ
gabriella hernandez	21	2.35	F	CA
sarah allen	22	3.95	F	WA
david garcia	24	3.82	M	WA
fred davidson	22	2.01	F	FL
katie garcia	24	2	F	WA
yuri hernandez	19	2.21	F	FL
luke zipper	21	2.96	F	FL
sarah hernandez	20	0.98	M	AZ
calvin nixon	22	3.86	F	CA
ulysses young	22	2.78	F	FL
fred davidson	24	0.66	F	AZ
holly quirinius	23	1.53	F	CA
katie davidson	18	0.66	F	AZ
calvin robinson	24	0.72	M	WA
david ellison	20	0.98	F	AZ
alice miller	24	0.81	F	CA
victor robinson	20	1.31	F	WA
ethan carson	24	3.55	M	FL
fred polk	18	3.44	F	CA
oscar laertes	22	2.13	F	WA
rachel zipper	23	1.7	M	AZ
rachel thompson	18	3.87	F	WA
quinn nixon	23	0.6	F	CA
david miller	22	3.25	F	WA
oscar xylophone	23	0.11	M	AZ
yuri thompson	21	1.34	M	FL
rachel brown	24	1.32	M	WA
mike polk	21	3.19	F	WA
calvin nixon	21	1.58	F	CA
calvin ovid	18	2.69	M	FL
jessica laertes	19	0.75	M	AZ
fred falkner	21	0.92	F	WA
gabriella quirinius	21	0.94	F	WA
zach steinbeck	18	1.58	M	FL
wendy ichabod	19	2.88	F	WA
zach miller	23	0.12	F	AZ
holly johnson	24	2.79	F	WA
mike king	20	1.08	F	WA
priscilla xylophone	21	2.94	M	AZ
fred young	20	3.25	M	FL
xavier allen	20	2.12	M	WA
mike laertes	21	2.49	M	WA
yuri quirinius	19	1.38	M	WA
xavier king	20	3.36	M	AZ
katie garcia	22	2.08	M	AZ
jessica xylophone	24	1.34	F	AZ
sarah ovid	24	2.67	M	WA
irene young	22	2.69	M	WA
sarah davidson	24	2.24	M	AZ
gabriella hernandez	23	0.22	F	AZ
sarah quirinius	18	0.82	F	AZ
nick falkner	24	0.46	F	WA
priscilla ovid	21	0.12	F	CA
david ovid	20	1.37	M	FL
katie brown	19	2.67	F	CA
oscar quirinius	23	1.14	M	FL
nick young	23	1.26	F	FL
calvin polk	24	2.61	M	WA
katie ovid	18	0.96	M	FL
david miller	23	3.32	F	AZ
rachel ellison	18	2.5	M	AZ
victor polk	22	1.54	M	FL
victor steinbeck	24	2.15	M	AZ
katie zipper	18	2.56	F	CA
alice van buren	20	1.96	M	WA
ulysses davidson	22	1.63	M	CA
mike allen	21	3.16	M	CA
oscar young	23	2.54	M	FL
alice ellison	21	2.15	M	FL
calvin young	23	3.12	M	FL
zach laertes	22	3.81	F	WA
katie king	18	1.59	F	CA
katie garcia	18	1.83	F	WA
fred zipper	24	2.37	F	WA
calvin polk	21	3.18	M	WA
victor ellison	18	3	F	WA
zach zipper	18	1.12	M	WA
gabriella nixon	22	0.44	M	WA
nick allen	22	0.83	F	FL
david young	24	2.44	M	AZ
yuri brown	23	1.29	M	AZ
holly davidson	18	2.78	M	WA
jessica steinbeck	21	0.83	F	FL
tom king	18	2.48	F	WA
priscilla van buren	20	1.83	M	AZ
katie steinbeck	22	0.61	M	AZ
david underhill	24	1.75	M	AZ
david brown	22	1.87	F	FL
irene falkner	24	2.32	F	AZ
victor johnson	22	1.96	M	CA
alice king	22	0.5	M	FL
mike carson	18	3.45	M	AZ
jessica zipper	23	1.57	M	AZ
victor falkner	23	0.94	M	FL
holly king	19	3.15	F	CA
ulysses ichabod	19	2.29	M	FL
xavier thompson	18	3.53	M	WA
calvin robinson	19	3.16	F	WA
david ellison	19	0.62	F	CA
irene garcia	23	0.05	F	WA
yuri ovid	20	0.57	M	WA
katie davidson	20	1.97	M	CA
oscar garcia	20	0.35	F	AZ
quinn carson	19	1.04	F	FL
yuri quirinius	21	1.55	F	WA
rachel miller	24	1.36	F	AZ
irene xylophone	18	1.98	M	AZ
holly johnson	21	2.13	M	CA
katie johnson	20	1.28	M	WA
luke brown	18	2.17	M	AZ
ethan white	21	1.91	M	AZ
priscilla zipper	21	1.79	F	WA
yuri ovid	22	0.83	F	AZ
ulysses thompson	23	1.55	M	AZ
wendy zipper	19	0.96	M	WA
sarah underhill	19	2.52	F	WA
oscar xylophone	23	1.19	F	WA
david zipper	24	0.23	M	AZ
holly van buren	18	2.02	F	AZ
ethan falkner	18	2.05	F	AZ
holly nixon	18	1.88	F	CA
ulysses king	22	1.59	F	WA
ethan johnson	24	1.64	F	AZ
david white	22	1.35	F	WA
bob quirinius	18	0.94	M	AZ
rachel quirinius	18	3.05	F	AZ
oscar young	19	0.84	F	WA
alice zipper	21	2.93	F	WA
quinn ovid	21	1.83	M	CA
mike king	23	1.77	F	WA
mike robinson	19	0.79	M	FL
zach underhill	24	1.58	M	WA
fred laertes	20	1.85	F	AZ
irene young	21	1.31	F	WA
ethan van buren	21	2.71	M	FL
nick miller	22	2.87	F	CA
sarah king	18	1.42	F	CA
fred brown	24	2.97	M	AZ
priscilla king	22	3.78	F	FL
ethan xylophone	18	1.62	F	WA
victor hernandez	24	2.9	F	WA
priscilla davidson	22	2.74	F	AZ
nick nixon	24	2.19	M	AZ
jessica young	24	1.67	M	CA
tom young	18	0.38	M	AZ
calvin ichabod	18	3.45	M	FL
david ichabod	22	1.33	M	FL
david underhill	18	3.15	F	CA
rachel white	19	2.99	F	WA
nick johnson	18	1	M	WA
wendy van buren	21	0.08	F	CA
fred miller	23	0.59	F	AZ
sarah polk	22	3.19	F	FL
yuri xylophone	22	0.35	F	AZ
priscilla quirinius	22	1.25	M	AZ
irene underhill	21	0.03	M	WA
zach van buren	24	2.67	F	WA
fred laertes	18	2.18	M	AZ
gabriella quirinius	22	3.26	M	WA
yuri brown	21	0.56	F	AZ
rachel young	24	1.23	M	WA
alice thompson	18	1.75	F	FL
bob robinson	23	0.92	M	AZ
fred king	22	2.35	F	WA
oscar underhill	21	3.26	M	WA
priscilla carson	18	3	F	WA
wendy steinbeck	23	2.48	F	AZ
alice van buren	24	0.61	F	AZ
holly young	20	1.33	F	WA
bob brown	18	3.41	F	FL
rachel brown	22	2.82	F	FL
bob ellison	20	1.66	F	AZ
bob xylophone	23	1.32	M	AZ
alice brown	24	2.57	M	AZ
victor van buren	22	1.98	F	AZ
calvin allen	20	2.37	M	AZ
irene falkner	23	2.71	F	AZ
tom thompson	18	0.14	M	CA
quinn miller	23	2.82	M	AZ
ulysses carson	19	3.3	M	WA
rachel falkner	22	0.51	M	AZ
fred van buren	22	1.9	M	WA
ulysses brown	22	3.06	M	WA
yuri young	18	2.73	F	AZ
katie king	18	0.28	M	WA
katie miller	20	1.85	F	FL
jessica falkner	23	1.47	F	WA
tom allen	23	3.91	M	WA
yuri steinbeck	22	2.9	F	AZ
nick laertes	20	0.91	F	AZ
gabriella quirinius	18	3.48	F	AZ
rachel steinbeck	23	0.7	F	CA
mike hernandez	23	0.42	F	FL
gabriella ichabod	18	0.15	F	WA
rachel xylophone	21	0.06	M	AZ
ulysses ellison	20	0.03	M	FL
jessica brown	24	1.65	M	AZ
yuri ovid	23	3.2	F	AZ
ethan underhill	21	2.83	F	WA
david allen	18	0.28	F	WA
victor underhill	18	2.99	M	FL
alice polk	20	3.7	F	CA
katie davidson	20	3.7	M	AZ
wendy robinson	19	1.91	F	CA
sarah van buren	18	0.97	F	AZ
quinn thompson	19	2.44	M	AZ
mike garcia	18	3.68	M	AZ
rachel king	19	3.63	M	WA
xavier ichabod	24	3.94	M	AZ
alice miller	20	0.11	M	WA
yuri laertes	20	1.2	M	WA
jessica robinson	22	2.37	M	CA
holly xylophone	22	1.67	M	AZ
fred ellison	24	0.31	F	CA
fred white	20	2.73	F	AZ
ethan ellison	24	0.25	F	WA
david laertes	24	0.1	F	FL
jessica allen	18	2.55	F	CA
nick brown	21	3.86	M	AZ
rachel zipper	19	2.9	F	CA
alice allen	18	1.93	M	WA
rachel laertes	20	2.21	M	AZ
calvin ovid	20	1.79	F	FL
gabriella davidson	22	2.35	M	AZ
ethan carson	22	2.51	M	FL
yuri robinson	23	2.94	F	CA
yuri xylophone	23	1.2	F	AZ
irene falkner	22	2.81	F	FL
holly ichabod	20	3.54	F	AZ
yuri polk	18	0.52	F	WA
ulysses quirinius	24	0.67	F	AZ
victor falkner	24	0.42	F	FL
victor johnson	22	0.1	F	AZ
luke miller	24	1.81	F	CA
fred robinson	24	3.48	M	FL
alice zipper	22	1.59	M	FL
tom nixon	24	1.54	F	WA
zach ovid	20	3.55	M	AZ
